,% Impuesto,Atributos,Cantidad,Cantidad.1,Descripcion,Etiquetas,Foto 1,Foto 2,ID,ID_PRODUCTO,Nombre,Precio,Sabor,URL FOTO,Unnamed: 14
129,0.0,Sabor,1.0,,Bolsa x 140 gr,Snacks,No image,,2.0,86.0,Papas Yupi Golpe Con Todo,3400.0,Ranchero,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/174666-750-750/7703133073509---1.jpg?v=636112866901500000,
130,0.0,Sabor,1.0,,Bolsa x 140 gr,Snacks,No image,,3.0,86.0,Papas Yupi Golpe Con Todo,3400.0,Mayonesa,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531092-750-750/7703133086745.jpg?v=637310525651830000,
131,0.0,Sabor,1.0,,Bolsa x 250 gr,Snacks,No image,,1.0,87.0,Papas Yupi Rizadas,5200.0,Mayonesa,https://exitocol.vtexassets.com/arquivos/ids/1818135-800-auto?width=800&height=auto&aspect=true,
132,0.0,Sabor,1.0,,Bolsa x 110 gr,Snacks,No image,,1.0,88.0,Papas Yupi Rizadas,3200.0,Natural,https://exitocol.vtexassets.com/arquivos/ids/1818144-800-auto?width=800&height=auto&aspect=true,
133,0.0,Sabor,1.0,,Bolsa x 110 gr,Snacks,No image,,2.0,88.0,Papas Yupi Rizadas,3200.0,Tomate,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3409977-1000-1000/7703133088121.jpg?v=636918079591070000,
134,0.0,Sabor,1.0,,Bolsa x 110 gr,Snacks,No image,,3.0,88.0,Papas Yupi Rizadas,3200.0,Mayonesa,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531098-1000-1000/7703133088510.jpg?v=637310525670300000,
135,0.0,Sabor,1.0,,Bolsa x 110 gr,Snacks,No image,,4.0,88.0,Papas Yupi Rizadas,3200.0,Pollo,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531097-1000-1000/7703133088497.jpg?v=637310525666700000,
136,0.0,Sabor,1.0,,Bolsa x 110 gr,Snacks,No image,,5.0,88.0,Papas Yupi Rizadas,3200.0,Limon,https://exitocol.vtexassets.com/arquivos/ids/1818147-800-auto?width=800&height=auto&aspect=true,
137,0.0,Sabor,1.0,,Bolsa x 160 gr,Snacks,No image,,1.0,89.0,Tosti Nacho Yupi ,2700.0,Queso,https://exitocol.vtexassets.com/arquivos/ids/1818153-800-auto?width=800&height=auto&aspect=true,
138,0.0,Sabor,1.0,,Bolsa x 100 gr,Snacks,No image,,1.0,90.0,Tocinetas Fred Yupi ,3300.0,Original,https://metrocolombiafood.vteximg.com.br/arquivos/ids/278588-1000-1000/7703133007283.jpg?v=637310528525400000,
139,0.0,Sabor,1.0,,Bolsa x 138 gr,Snacks,No image,,1.0,91.0,Papas Chefrito Fritas,2900.0,Pollo,,
140,0.0,Sabor,1.0,,Bolsa x 156 gr,Snacks,No image,,1.0,92.0,Trocipollo Chefrito ,2700.0,Pollo,,
141,0.0,Sabor,1.0,,Bolsa x 130 gr,Snacks,No image,,1.0,93.0,Palokitos Chefrito ,2700.0,Limon,https://cdn.derematazo.com/wp-content/uploads/2019/08/Palitos-Palokitos-limon-x-130-g-69547.jpg,
142,0.0,Sabor,1.0,,Bolsa x 40 gr,Snacks,94_1.png,,1.0,94.0,Tocinetas Chefrito,1600.0,Original,https://merkeygane.com/1923-home_default/tocineta.jpg,
143,0.0,,1.0,,Bolsa x 250 ,Embutidos,No image,,1.0,95.0,Mortadela Zenu,4300.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515151-1000-1000/7701101270059-1.jpg?v=637279379684170000,
144,0.0,,1.0,,Bolsa x 450 ,Embutidos,No image,,1.0,96.0,Mortadela Zenu,6800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515154-1000-1000/7701101270349-1.jpg?v=637279379697970000,
145,0.0,,1.0,,Bolsa x 250 ,Embutidos,No image,,1.0,97.0,Mortadela Zenu Pollo,4300.0,,https://exitocol.vtexassets.com/arquivos/ids/1964434/Mortadela-Pollo-X-250g-245125_b.png?v=637258602142030000,
146,0.0,,1.0,,Bolsa x 450 ,Embutidos,No image,,1.0,98.0,Mortadela Zenu Pollo,6900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515153-1000-1000/7701101270332-1.jpg?v=637279379696530000,
147,0.0,,1.0,,Bolsa x 250 ,Embutidos,No image,,1.0,99.0,Mortadela Rica,0.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/273476-1000-1000/7702398001401-1.jpg?v=637280281908130000,
148,0.0,,1.0,,Bolsa x 450 ,Embutidos,No image,,1.0,100.0,Mortadela Rica,5400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515457-750-750/7702398001449-1.jpg?v=637280282213170000,
149,0.0,,1.0,,Bolsa x 250 ,Embutidos,No image,,1.0,101.0,Mortadela Rica Pollo,4300.0,,https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398001661_H1C1-1-MORTADELA-RICA-POLLO-X-250.jpg,
150,0.0,,1.0,,Bolsa x 230,Embutidos,No image,,1.0,102.0,Jamon Zenu,6400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515155-750-750/7701101280638-1.jpg?v=637279379703730000,
151,0.0,,1.0,,Bolsa x 450 ,Embutidos,No image,,1.0,103.0,Jamon Zenu,10400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515157-750-750/7701101280645-1.jpg?v=637279379720170000,
152,0.0,,1.0,,Bolsa x 230,Embutidos,No image,,1.0,104.0,Jamon Rica,5600.0,,https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398017877_H1C1JAMON-IDEAL-X-230.jpg,
153,0.0,,1.0,,Bolsa x 400 ,Embutidos,No image,,1.0,105.0,Jamon Rica,7500.0,,https://mercaldas.vteximg.com.br/arquivos/ids/187364-400-400/Jamon-RICA-ideal-x400-g.jpg?v=637141071050670000,
154,0.0,,1.0,,Bolsa x 230,Embutidos,No image,,1.0,106.0,Jamon Pietran,7900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3516939-1000-1000/7701101356098-1.jpg?v=637285313006770000,
155,0.0,,1.0,,Bolsa x 431,Embutidos,No image,,1.0,107.0,Jamon Pietran,13800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3534241-1000-1000/7701101358542.jpg?v=637321696275630000,
156,0.0,,1.0,,Bolsa x 225,Embutidos,No image,,1.0,108.0,Salchicha Tradicional Zenu,4500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515145-1000-1000/7701101261071-1.jpg?v=637279379656200000,
157,0.0,,1.0,,Bolsa x 240 ,Embutidos,No image,,1.0,109.0,Salchicha Zenu Perro Caliente,5200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515150-750-750/7701101261521-1.jpg?v=637279379677130000,
158,0.0,,1.0,,Bolsa x 480 ,Embutidos,No image,,1.0,110.0,Salchicha Zenu Perro Caliente,9600.0,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1012343.jpg,
159,0.0,,1.0,,Bolsa x 230 ,Embutidos,No image,,1.0,111.0,Salchicha Rica ,4100.0,,https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398027425-1-7.jpg,
160,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,112.0,Salchicha Rica ,6500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515473-1000-1000/7702398027432-1.jpg?v=637280282262030000,
161,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,113.0,Salchicha Rica Llanera,9200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515473-1000-1000/7702398027432-1.jpg?v=637280282262030000,
162,0.0,,1.0,,Bolsa x 230,Embutidos,No image,,1.0,114.0,Salchicha Ranchera,8100.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515446-750-750/7701101247273-1.jpg?v=637280282176130000,
163,0.0,,1.0,,Bolsa x 480 ,Embutidos,No image,,1.0,115.0,Salchicha Ranchera,14900.0,,https://exitocol.vtexassets.com/arquivos/ids/1975588/Salchicha-Ranchera-X-480-G-1047205_b.png?v=637259075909300000,
164,0.0,,1.0,,Barra x 900,Embutidos,No image,,1.0,116.0,Salchichon Zenu Cervecero ,14200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515127-1000-1000/7701101246894-1.jpg?v=637279379579500000,
165,0.0,,1.0,,Bolsa x 225,Embutidos,No image,,1.0,117.0,Salchichon Zenu Tradicional,3900.0,,https://admin.consumo.com.co/backend/admin/backend/web/archivosDelCliente/items/images/Carnes-Frescas-Procesadas-y-Congeladas-Carnes-Frias-SALCHICHON-ZENU-X-225-GR-TRADICIONAL-113820200606233301.jpg,
166,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,118.0,Salchichon Zenu Pollo,3400.0,,https://supermercadocomunal.com/557-large_default/salchichon-zenu-brost-250-gr.jpg,
167,0.0,,1.0,,Bolsa x 235,Embutidos,No image,,1.0,119.0,Chorizo Zenu Ternera,5900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515172-750-750/7701101357231-1.jpg?v=637279379819400000,
168,0.0,,1.0,,Bolsa x 400,Embutidos,No image,,1.0,120.0,Chorizo Rica ,7400.0,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/06/chorizo_rica_400gr.jpg?fit=700%2C700&ssl=1,
169,0.0,,1.0,,Bolsa x 165,Embutidos,No image,,1.0,121.0,Chorizo Rica ,3300.0,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/10/chorizo_rica_165gr.jpg?fit=600%2C600&ssl=1,
170,0.0,,1.0,,Bolsa x 450 ,Embutidos,No image,,1.0,122.0,Rollo Carne Rica,6900.0,,https://www.rica.com.co/wp-content/uploads/2017/08/Producto16.png,
171,0.0,,1.0,,Bolsa x 130,Embutidos,No image,,1.0,123.0,Hamburguesa Ranchera ,3500.0,,https://mistiendas.com.co/plazaoeste/1181-large_default/hamburguesa-ranchera-x130.jpg,
172,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,124.0,Jamon Seleccionado Colanta,5300.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702129075251.jpg,
173,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,125.0,Jamon Seleccionado Colanta,9900.0,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/jamon-seleccionado-500-g_1000x1000.png,
174,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,126.0,Morcilla Colanta,3400.0,,https://vaquitaexpress.com.co/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7702129072823.jpg,
175,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,127.0,Morcilla Colanta,6400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3485044-1000-1000/7702129072809.jpg?v=637179144028930000,
176,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,128.0,Salchicha Colanta,3800.0,,https://mistiendas.com.co/nuevo-milenio/3481-medium_default/chorizo-fricar-x6-ternera.jpg,
177,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,129.0,Salchicha Colanta,7100.0,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/salchicha-seleccionada-500-g_1000x1000.png,
178,0.0,,1.0,,Bolsa x 400,Embutidos,No image,,1.0,130.0,Salchicha Colanta XL,4900.0,,https://exitocol.vtexassets.com/arquivos/ids/1994125-800-auto?width=800&height=auto&aspect=true,
179,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,131.0,Chorizo Colanta Ternera,5600.0,,https://images.jumpseller.com/store/mercappdos/4164236/montefrio021.jpg?0,
180,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,132.0,Chorizo Colanta Ternera,10400.0,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-con-ternera-500-g_1000x1000.png,
181,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,133.0,Chorizo Colanta Santarrosano,5500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/167610-1000-1000/7702129072564-1.jpg?v=636671030144470000,
182,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,134.0,Chorizo Colanta Santarrosano,11200.0,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-santarrosano-500-g_1000x1000.png,
183,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,135.0,Chorizo Colanta Campeisno,5300.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3323040-1000-1000/7702129072342-1.jpg?v=636670897053430000,
184,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,136.0,Chorizo Colanta Campeisno,9900.0,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-campesino-500-g_1000x1000.png,
185,0.0,,1.0,,Bolsa x 150 ,Embutidos,No image,,1.0,137.0,Tocineta Colanta ,6600.0,,https://exitocol.vtexassets.com/arquivos/ids/1992370/TOCINETA-35898_a.png?v=637261651221770000,
186,0.0,,1.0,,Bolsa x 500 ,Embutidos,No image,,1.0,138.0,Hamburguesa Colanta ,8500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3490343-1000-1000/7702129076531.jpg?v=637200604393700000,
187,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,139.0,Mortadela La Esperanza ,3400.0,,,
188,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,140.0,Mortadela La Esperanza ,5800.0,,,
189,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,141.0,Jamon La Esperanza,4700.0,,,
190,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,142.0,Jamon La Esperanza,7500.0,,,
191,0.0,Sabor,1.0,,Bolsa x 450 ,Embutidos,No image,,1.0,143.0,Hamburguesa La Esperanza,8100.0,Res ,http://www.petunia.com.co/wp-content/uploads/2016/01/HAMBURGUESA-LA-ESPERANZA-DE-RES-X-5-UNIDADES.jpg,
192,0.0,Sabor,1.0,,Bolsa x 450 ,Embutidos,No image,,2.0,143.0,Hamburguesa La Esperanza,8100.0,Pollo,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Hamburguesa-pollo.jpg,
193,0.0,,1.0,,Bolsa x 480 ,Embutidos,No image,,1.0,144.0,Salchicha La Esperanza Mini Manguera,4200.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/salchicha.jpg,
194,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,145.0,Salchicha La Esperanza Perro Caliente,7200.0,,,
195,0.0,,1.0,,Bolsa x 500,Embutidos,No image,,1.0,146.0,Chorizo La Esperanza Mexicano,9600.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Chorizo-mexicano.jpg,
196,0.0,,1.0,,Bolsa x 250,Embutidos,No image,,1.0,147.0,Chorizo La Esperanza Coctel,5900.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Chorizo-coctel.jpg,
197,0.0,,1.0,,Bolsa x 150,Embutidos,No image,,1.0,148.0,Tocineta La Esperanza ,3800.0,,https://s.cornershopapp.com/product-images/1367291.jpg?versionId=A5oVBQDsQWUESWDFQzGUTU43ohrFwZkF,
198,0.0,,1.0,,Bolsa x 350 gr,Arepas,No image,,1.0,149.0,Arepas Don Felipe Pequeñas,1600.0,,,
199,0.0,,1.0,,Bolsa x 480 gr,Arepas,No image,,1.0,150.0,Arepas Don Felipe Cafeteras,2000.0,,,
200,0.0,,1.0,,Bolsa x 730 gr,Arepas,No image,,1.0,151.0,Arepas Don Felipe Plancha ,3000.0,,,
201,0.0,,1.0,,Bolsa x 380 gr,Arepas,No image,,1.0,152.0,Arepas Don Felipe Medianas Queso,2800.0,,,
202,0.0,,1.0,,Bolsa x 350 gr,Arepas,No image,,1.0,153.0,Arepas Don Felipe Plancha  Queso,2800.0,,,
203,0.0,,1.0,,Bolsa x 800 gr,Arepas,No image,,1.0,154.0,Arepas Don Felipe Rellenas de Queso,4300.0,,,
204,0.0,,1.0,,Bolsa x 330 gr,Arepas,No image,,1.0,155.0,Arepas Don Felipe Chocolo,2000.0,,,
205,0.0,,1.0,,Cubeta x 30 ,Huevos,No image,,1.0,156.0,Huevos Tipo A,7600.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/HUEVOSA30-800x800.jpg,
206,0.0,,1.0,,Cubeta x 30 ,Huevos,No image,,2.0,156.0,Huevos Tipo AA,8900.0,,https://esenserio.com/wp-content/uploads/2020/04/carton30huevos.jpg,
207,0.0,,1.0,,Cubeta x 30 ,Huevos,No image,,3.0,156.0,Huevos Extra,9900.0,,https://quoagro.com/wp-content/uploads/2020/07/Huevos30.jpg,
208,0.0,,1.0,,Bolsa x 480 gr,Quesos,No image,,1.0,157.0,Queso El Potal Tajado,8100.0,,,
209,0.0,,1.0,,Bolsa x 240 gr,Quesos,No image,,1.0,158.0,Queso El Potal Tajado,4200.0,,,
210,0.0,,1.0,,Bolsa x 480 gr,Quesos,No image,,1.0,159.0,Queso El Portal Entero,8100.0,,,
211,0.0,,1.0,,Bolsa x 240 gr,Quesos,No image,,1.0,160.0,Queso El Portal Entero,4100.0,,,
212,0.0,,1.0,,Bolsa x 250 gr,Quesos,No image,,1.0,161.0,Queso MilkChefs Campesino ,4100.0,,,
213,0.0,,1.0,,Bolsa x 1.250 gr,Quesos,No image,,1.0,162.0,Queso Lactimuu Entero ,18500.0,,,
214,0.0,,1.0,,Bolsa x 400 gr,Quesos,No image,,1.0,163.0,Queso Lactimuu Entero ,6800.0,,,
215,0.0,,1.0,,Bolsa x 240 gr,Quesos,No image,,1.0,164.0,Queso Lactimuu Entero ,4500.0,,,
216,0.0,,1.0,,Bolsa x 500 gr,Quesos,No image,,1.0,165.0,Queso Lactimuu Tajado,7950.0,,,
217,0.0,,1.0,,Bolsa x 240 gr,Quesos,No image,,1.0,166.0,Queso Lactimuu Tajado,4500.0,,,
218,0.0,,1.0,,Bolsa x 250 gr,Quesos,No image,,1.0,167.0,Queso Alpina Campesino ,6700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496898-1000-1000/7702001016068.jpg?v=637230820119430000,
219,0.0,,1.0,,Bolsa x 250 gr,Quesos,No image,,1.0,168.0,Queso Alpina Mozarella Entero,7400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496900-750-750/7702001015603.jpg?v=637230820128030000,
220,0.0,,1.0,,Bolsa x 100 gr,Quesos,No image,,1.0,169.0,Queso Alpina Parmesano ,8000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496908-1000-1000/7702001012053.jpg?v=637230820156500000,
221,0.0,,1.0,,Bolsa x 40 gr,Quesos,No image,,1.0,170.0,Queso Alpina Parmesano ,3200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496909-1000-1000/7702001012022.jpg?v=637230820157130000,
222,0.0,,1.0,,Tarro x 375 gr,Quesos,No image,,1.0,171.0,Quesito Alpina Entero,6300.0,,https://www.dumbomania.com/wp-content/uploads/2019/04/Alpina-quesito.jpg,
223,0.0,,1.0,,Tarro x 185 gr,Quesos,No image,,1.0,172.0,Quesito Alpina Entero,3500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496674-750-750/7702001133611.jpg?v=637230819237870000,
224,0.0,,1.0,,Bolsa x 240 gr,Quesos,No image,,1.0,173.0,Queso Alpina Sabana Tajado,12200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496687-750-750/7702001121731.jpg?v=637230819294200000,
225,0.0,,1.0,,Bolsa x 240 gr,Quesos,No image,,1.0,174.0,Queso Alpina Mozarella Tajado,8500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496685-750-750/7702001121755.jpg?v=637230819284500000,
226,0.0,,1.0,,Bolsa x 239 gr,Quesos,No image,,1.0,175.0,Queso Alpina Finesse Tajado,9800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496683-1000-1000/7702001121779.jpg?v=637230819273070000,
227,0.0,,1.0,,Bolsa x 250 gr,Quesos,No image,,1.0,176.0,Queso Colanta Mozzarella Tajado,6900.0,,https://colanta.com/sabe-mas/wp-content/uploads/2019/01/mozzarella-tajado-250g.jpg,
228,0.0,,1.0,,Bolsa x 250 g,Quesos,No image,,1.0,177.0,Queso Colanta Mozzarella Entero,6900.0,,https://vaquitaexpress.com.co/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7702129020350.jpg,
229,0.0,,1.0,,Tarro x 200 gr,Quesos,No image,,1.0,178.0,Queso Para Untar Alpina ,4000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496912-750-750/7702001011308.jpg?v=637230820175270000,
230,0.0,,1.0,,Tarro x 380 gr,Quesos,No image,,1.0,179.0,Queso Para Untar Alpina ,6300.0,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2000456.jpg,
231,0.0,,1.0,,Tarro x 400 gr,Quesos,No image,,1.0,180.0,Queso Para Untar Colanta ,6100.0,,https://cdn.totalcode.com/la14/product-zoom/es/queso-crema-colanta-x-400g-1.jpg,
232,0.0,,1.0,,Tarro x 230 gr,Quesos,No image,,1.0,181.0,Queso Para Untar Colanta ,3700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/160789-1000-1000/7702129025201-281-29.jpg?v=636106927528370000,
233,0.0,,1.0,,Barra x 250,Margarinas,No image,,1.0,182.0,Margatina La Fina ,2900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199793-1000-1000/7702161002000.jpg?v=636258709800700000,
234,0.0,,1.0,,Barra x 500,Margarinas,No image,,1.0,183.0,Margatina La Fina ,5900.0,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/07/7702161003007-600x600.jpg,
235,0.0,,1.0,,Barra x 250,Margarinas,No image,,1.0,184.0,Maragarina Dagusto,2700.0,,https://s3.us-east-2.amazonaws.com/iyata-eldivino/productos/W8vBKZJPRD.jpg,
236,0.0,,1.0,,Barra x 500,Margarinas,No image,,1.0,185.0,Maragarina Dagusto,5100.0,,https://mundohuevo.com/wp-content/uploads/2020/07/margarina_dagusto_500_gr.jpg,
237,0.0,,1.0,,Barra x 250,Margarinas,186_1.png,,1.0,186.0,Maragarina Rama,3900.0,,https://images.rappi.com/products/797394-1575388251429.png?d=500x500&e=webp,
238,0.0,,1.0,,Barra x 250,Margarinas,No image,,1.0,187.0,Maragarina La Buena,2900.0,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/04/7702116000297-600x600.jpg,
239,0.0,,1.0,,Barra x 500,Margarinas,No image,,1.0,188.0,Maragarina La Buena,5500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498984-1000-1000/7702116000303.jpg?v=637237136332300000,
240,0.0,,1.0,,Barra x 250,Margarinas,No image,,1.0,189.0,Maragarina La Buena Cremosa,2900.0,,https://mercaldas.vteximg.com.br/arquivos/ids/185032-1000-1000/Margarina-cremosaLA-BUENA-x250-g.jpg?v=637026905462830000,
241,0.0,,1.0,,Vaso x 250,Mantequilla,No image,,1.0,190.0,Mantequilla La Fina,4600.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496405-1000-1000/7702161002031.jpg?v=637230091293530000,
242,0.0,,1.0,,Vaso x 250,Mantequilla,No image,,1.0,191.0,Mantequilla Rama,4900.0,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Margarina-Rama-Baja-en-Sal-x-250-g-955920200629125806.jpg,
243,0.0,,1.0,,Vaso x 250,Mantequilla,No image,,1.0,192.0,Mantequilla Rama Liviana,3600.0,,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/04/rama_liviana_x250gr.jpg?fit=1000%2C1000&ssl=1,
244,0.0,,1.0,,Barra x 125,Mantequilla,No image,,1.0,193.0,Mantequilla Alpina con Sal,4800.0,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Mantequilla-Alpina-con-Sal-x-125-g-969020200629125802.jpg,
245,0.0,,1.0,,Barra x 125,Mantequilla,No image,,2.0,193.0,Mantequilla Alpina sin Sal,4800.0,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Mantequilla-Alpina-sin-Sal-x-125-g-969420200629125802.jpg,
246,0.0,,1.0,,Vaso x 250,Mantequilla,No image,,1.0,194.0,Mantequilla Campi Paisa ,4800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498975-1000-1000/7702109007432.jpg?v=637237128342000000,
247,0.0,,1.0,,Vaso x 250,Mantequilla,No image,,2.0,194.0,Mantequilla Campi con Sal,4800.0,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Margarina-Campi-con-Sal-x-250-g-1011420200629125804.jpg,
248,0.0,,1.0,,Vaso x 250,Mantequilla,No image,,3.0,194.0,Mantequilla Campi Sal Marina,4800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3493295-750-750/7702141007728.jpg?v=637217822895870000,
249,0.0,,1.0,,Vaso x 500 ,Mantequilla,No image,,1.0,195.0,Mantequilla Campi Paisa ,9100.0,,https://exitocol.vtexassets.com/arquivos/ids/2031601-800-auto?width=800&height=auto&aspect=true,
250,0.0,,1.0,,Vaso x 500 ,Mantequilla,No image,,2.0,195.0,Mantequilla Campi con Sal,9100.0,,https://exitocol.vtexassets.com/arquivos/ids/2031593/Mantequilla-Esparcible-Con-Sal-X-500-gr-102611_a.jpg?v=637267930725830000,
251,0.0,,1.0,,Vaso x 500 ,Mantequilla,196_1.png,,1.0,196.0,Mantequilla Campi Light,9800.0,,https://campi.com.co/wp-content/uploads/2020/03/Tarrina-LIGHT.png,
252,0.0,,1.0,,Bolsa x 200,Crema de Leche,No image,,1.0,197.0,Crema de Leche Alqueria,2600.0,,https://exitocol.vtexassets.com/arquivos/ids/1978426-800-auto?width=800&height=auto&aspect=true,
253,0.0,,1.0,,Bolsa x 200,Crema de Leche,No image,,2.0,197.0,Crema de Leche Alqueria Libre,2600.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3509436-1000-1000/7702177020012.jpg?v=637268855826800000,
254,0.0,,1.0,,Bolsa x 450,Crema de Leche,No image,,1.0,198.0,Crema de Leche Alqueria,5200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3509435-1000-1000/7702177020029.jpg?v=637268855817270000,
255,0.0,,1.0,,Bolsa x 900,Crema de Leche,No image,,1.0,199.0,Crema de Leche Alqueria,9900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3509431-1000-1000/7702177009123.jpg?v=637268855803970000,
256,0.0,,1.0,,Botella x 1000 gr,Kumis,No image,,1.0,200.0,Kumis Alpina ,9000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496802-1000-1000/7702001048113.jpg?v=637230819733070000,
